AAC3.928_X15852.1_X15852_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:Resfinder; Source_Headers:aac(3)-Ia_1_X15852
AAC3.AGly_Aac3_IIa_X51534_91_951_861_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:Resfinder; Source_Headers:aac(3)-IIa_1_X51534
AAC3.AGly_Aac3_IIc_X54723_819_1679_861_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:Resfinder; Source_Headers:aac(3)-IIc_1_X54723
AAC3.AGly_Aac3_IId_EU022314_1_861_861_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:Resfinder; Source_Headers:aac(3)-IId_1_EU022314
AAC3.AGly_Aac3_IIe_EU022315_1_861_861_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:Resfinder; Source_Headers:aac(3)-IIe_1_EU022315
AAC3.AGly_Aac3_I_AJ877225_5293_5757_465_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|66862639|emb|AJ877225.1|5757-5293
AAC3.AGly_Aac3_Ik_BX571856_765853_766296_444_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|703576232|gb|CP009554.1|718685-719128 gi|685631213|gb|CP009361.1|693426-693869 gi|312436391|gb|CP002110.1|2622353-2621910 gi|49240382|emb|BX571856.1|765853-766296
AAC3.AGly_Aac3_VIa_M88012_193_1092_900_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:Resfinder; Source_Headers:aac(3)-VIa_1_M88012
AAC3.AGly_HM036080.1_gene1_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|296245049|gb|HM036080.1|132-596
AAC3.AGly_NC_009838.1.5616796_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|909893998|gb|CP012168.1|145450-146352 gi|885007134|gb|CP012039.1|33298-32396 gi|778408320|gb|CP009413.2|35372-34470 gi|778407639|gb|CP009409.2|127702-128604 gi|381288746|gb|JN983049.1|17602-16700 gi|305670853|gb|HQ023863.1|111665-112567 gi|229561762|gb|FJ621588.1|117115-118017 gi|229561407|gb|FJ621586.1|92640-93542 gi|133905002|gb|CP000604.1|127059-127961 gi|99867038|gb|DQ517526.1|97575-98477
AAC3.AGly_X13543.1_gene1_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|45943|emb|X13543.1|186-1046
AAC3.CARD_phgb_AB028210_2710_3565_ARO_3002544_AAC3_Xa_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|5002503|dbj|AB028210.1|2711-3566
AAC3.CARD_phgb_AJ511268_1294_1765_ARO_3002531_AAC3_Ic_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|513139112|gb|KC776907.1|72-543 gi|385282930|gb|JQ414040.1|117-588 gi|265509427|gb|GQ161847.1|7122-7593 gi|113201888|gb|DQ899759.1|117-588 gi|30141364|emb|AJ511268.1|1295-1766
AAC3.CARD_phgb_AY458224_706_1183_ARO_3002529_AAC3_Id_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|971187766|gb|KT598359.1|77-554 gi|970955107|gb|KT581256.1|94-571 gi|970955102|gb|KT581254.1|80-557 gi|970861134|gb|KT427378.1|119-596 gi|817491263|gb|KP313760.1|26478-26955 gi|751372772|gb|KM823523.1|77-554 gi|751372769|gb|KM823522.1|59-536 gi|726966122|gb|KM386406.1|77-554 gi|704485635|gb|KJ186149.1|28009-28486 gi|667714421|gb|AY463797.8|27488-27965
AAC3.CARD_phgb_L06160_983_1721_ARO_3002537_AAC3_IIIb_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|150953|gb|L06160.1|PSEAAC3B|984-1722 gi|150953|gb|L06160.1|PSEAAC3B|2496-2587
AAC3.CARD_phgb_L06161_105_945_ARO_3002538_AAC3_IIIc_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|150955|gb|L06161.1|PSEAAC3C|106-946 gi|769535856|gb|CP010800.1|790536-790574 gi|764013881|dbj|LC030179.1|1-39
AAC3.CARD_phgb_M22999_492_1359_ARO_3002541_AAC3_VIIa_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|153133|gb|M22999.1|STMAACC|493-1360
AAC3.CARD_phgb_M55426_465_1326_ARO_3002542_AAC3_VIIIa_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|153135|gb|M55426.1|STMAACC8|466-1327
AAC3.CARD_phgb_M55427_273_1119_ARO_3002543_AAC3_IXa_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|149874|gb|M55427.1|MPUAACC9|274-1120
AAC3.CARD_phgb_X55652_1123_1939_ARO_3002536_AAC3_IIIa_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3; Source_Database:NCBI; Source_Headers:gi|45264|emb|X55652.1|1124-1940
AAC3_PRIME.932_L06157.1_PSEAAC3IB_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3-PRIME; Source_Database:Resfinder; Source_Headers:aac(3)-Ib_1_L06157
AAC3_PRIME.996_AY884051.1_AY884051_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC3-PRIME; Source_Database:Resfinder; Source_Headers:aac(3)-If_1_AY884051
AAC6_PRIME.1002_AF140221.1_AF140221_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:Resfinder; Source_Headers:aac(6')-Iz_1_AF140221
AAC6_PRIME.1009_AF031326.1_AF031326_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:Resfinder; Source_Headers:aac(6')-Ir_1_AF031326
AAC6_PRIME.1013_AB119105.1_AB119105_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:Resfinder; Source_Headers:aac(6')-Iad_1_AB119105
AAC6_PRIME.1070_AB777501.1_AB777501_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|459978576|dbj|AB777501.1|2292-2846 gi|974751547|gb|KU130294.1|207921-207368 gi|762041897|gb|KM589497.1|3859-4412 gi|723217933|gb|KM382183.1|734-1287 gi|697287983|dbj|AB715422.2|26596-27149 gi|672858205|gb|KF998105.1|4296-4849 gi|648296171|dbj|AB917040.2|102-655 gi|636632020|gb|KJ623741.1|734-1287 gi|636631997|gb|KJ575542.1|682-1235 gi|636631830|gb|KJ543560.1|681-1234
AAC6_PRIME.1074_FJ854362.1_FJ854362_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|787862679|gb|CP008707.1|30685-30131 gi|657224404|gb|KF056330.2|129149-129703 gi|604724082|gb|KJ131499.1|6874-7428 gi|478437738|gb|KC469284.1|1027-1581 gi|407731706|gb|JX023441.1|1039-1593 gi|345645209|gb|JN253503.1|1038-1592 gi|316308403|gb|HM451497.1|6873-7427 gi|310769860|gb|HM622145.1|1055-1609 gi|310769856|gb|HM622144.1|1056-1610 gi|240114397|gb|FJ854362.1|1703-2257
AAC6_PRIME.1133_JQ407409.1_JQ407409_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|383216584|gb|JQ407409.1|2163-2681 gi|383216582|gb|JQ407408.1|1-519
AAC6_PRIME.1190_AJ243491.1_AJ243491_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|930190865|emb|LN555650.1|261077-260559 gi|930189590|emb|HG530658.1|196785-196267 gi|873463574|gb|KR106190.1|15787-15269 gi|730042884|gb|KJ571202.1|4590-5108 gi|825088700|gb|KP975077.1|106395-105877 gi|821392896|gb|KP873171.1|21051-20533 gi|768032361|gb|KM975294.1|1540-2058 gi|742797756|emb|LK054503.1|13276-13794 gi|636632016|gb|KJ579055.1|186-704 gi|635661965|gb|KJ547703.1|1034-1552
AAC6_PRIME.1198_JN118546.1_JN118546_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|355336852|gb|JN118546.1|123-677
AAC6_PRIME.1209_GQ202693.1_GQ202693_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|954629879|gb|CP013215.1|130784-131302 gi|944545016|gb|KR868995.1|371-889 gi|944545013|gb|KR868994.1|370-888 gi|806639053|gb|KM972600.1|1257-1775 gi|806639006|gb|KM972594.1|1230-1748 gi|806638978|gb|KM972589.1|1230-1748 gi|925170830|gb|KR337993.1|2043-2561 gi|925170817|gb|KR337990.1|1079-1597 gi|918039404|gb|KR259332.1|1738-2256 gi|914244709|gb|KR184824.1|573-1091
AAC6_PRIME.1235_EU358785.1_EU358785_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|700659332|gb|KJ541071.1|37250-36732 gi|700659309|gb|KJ541070.1|14876-14358 gi|700659271|gb|KJ541069.1|33363-32845 gi|700659241|gb|KJ541068.1|24984-24466 gi|166034465|gb|EU358785.1|122-640
AAC6_PRIME.1238_JX131372.1_JX131372_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|401668653|gb|JX131372.1|840-1397
AAC6_PRIME.1307_AM412777.1_AM412777_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|971493847|gb|CP010351.1|169723-170277 gi|962148162|gb|KT345947.1|21599-22153 gi|953357758|gb|KT290957.1|1183-1737 gi|953357751|gb|KT290956.1|1667-2221 gi|953357745|gb|KT290955.1|1183-1737 gi|953357739|gb|KT290954.1|1183-1737 gi|953357733|gb|KT290953.1|1183-1737 gi|953357725|gb|KT290952.1|1183-1737 gi|953357719|gb|KT290951.1|1183-1737 gi|953357712|gb|KT290950.1|1183-1737
AAC6_PRIME.1400_EU912537.1_EU912537_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:Resfinder; Source_Headers:aac(6')_3_EU912537
AAC6_PRIME.1572_LC031883.1_LC031883_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|765098769|dbj|LC031883.1|6608-7162 gi|599206606|gb|KJ138219.1|999-1553
AAC6_PRIME.1592_HE616889.1_HE616889_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|984881271|gb|CP014215.1|2294836-2294282 gi|984881271|gb|CP014215.1|2307600-2307046 gi|982900370|gb|KT736121.1|2101-2655 gi|974022331|gb|CP013924.1|1438897-1439451 gi|969995259|gb|KT317079.1|978-1532 gi|969995242|gb|KT317078.1|2864-3418 gi|969995220|gb|KT317076.1|3839-4393 gi|969995200|gb|KT317075.1|5725-6279 gi|969972869|gb|KT354506.1|4830-5384 gi|961377543|gb|KT326691.1|2084-2638 gi|959195734|gb|CP013326.1|60739-60185
AAC6_PRIME.1654_AY920928.1_AY920928_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|374282195|gb|JN596279.1|3804-4322 gi|208436671|gb|EU886978.1|86-604 gi|66269634|gb|AY920928.1|5101-5619
AAC6_PRIME.1659_JN596280.1_JN596280_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:Resfinder; Source_Headers:aac(6')-33_1_GQ337064
AAC6_PRIME.1727_AY162283.2_AY162283_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|38154309|gb|AY162283.2|443-961 gi|14133992|gb|AF369871.1|1492-2010
AAC6_PRIME.1823_AB777500.1_AB777500_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|459978567|dbj|AB777500.1|1127-1681 gi|441482385|gb|JX982232.1|280-834
AAC6_PRIME.1825_AB777500.1_AB777500_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:Resfinder; Source_Headers:aacA4_1_KM278199
AAC6_PRIME.1832_EF118171.1_EF118171_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|974319461|gb|CP008865.1|2545894-2545376 gi|971339514|gb|CP006662.2|83260-82742 gi|943457735|gb|KT818627.1|74820-74302 gi|943457735|gb|KT818627.1|136411-135893 gi|902625474|gb|CP011993.1|2651-2133 gi|902625122|gb|CP011990.1|137150-137668 gi|902618983|gb|CP011988.1|3506-2988 gi|902618894|gb|CP011987.1|7246-6728 gi|800908878|gb|KP345882.1|47652-48170 gi|760459974|gb|KJ958927.1|14264-13746 gi|760459883|gb|KJ958926.1|9176-8658
AAC6_PRIME.545_L25617.1_PSEAACDINT_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|974751547|gb|KU130294.1|207886-207368 gi|971493847|gb|CP010351.1|169759-170277 gi|962148162|gb|KT345947.1|21635-22153 gi|953357758|gb|KT290957.1|1219-1737 gi|953357751|gb|KT290956.1|1703-2221 gi|953357745|gb|KT290955.1|1219-1737 gi|953357739|gb|KT290954.1|1219-1737 gi|953357733|gb|KT290953.1|1219-1737 gi|953357725|gb|KT290952.1|1219-1737 gi|953357719|gb|KT290951.1|1219-1737
AAC6_PRIME.551_EU503121.1_EU503121_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|930190865|emb|LN555650.1|261113-260559 gi|930189590|emb|HG530658.1|196821-196267 gi|873463574|gb|KR106190.1|15823-15269 gi|730042884|gb|KJ571202.1|4554-5108 gi|825088700|gb|KP975077.1|106431-105877 gi|821392896|gb|KP873171.1|21087-20533 gi|768032361|gb|KM975294.1|1504-2058 gi|742797756|emb|LK054503.1|13240-13794 gi|636632016|gb|KJ579055.1|150-704 gi|635661965|gb|KJ547703.1|998-1552
AAC6_PRIME.610_Y18050.2_Y18050_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|930190865|emb|LN555650.1|261056-260559 gi|930189590|emb|HG530658.1|196764-196267 gi|873463574|gb|KR106190.1|15766-15269 gi|730042884|gb|KJ571202.1|4611-5108 gi|825088700|gb|KP975077.1|106374-105877 gi|821392896|gb|KP873171.1|21030-20533 gi|768032361|gb|KM975294.1|1561-2058 gi|742797756|emb|LK054503.1|13297-13794 gi|636632016|gb|KJ579055.1|207-704 gi|635661965|gb|KJ547703.1|1055-1552
AAC6_PRIME.660_JQ808129.1_JQ808129_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|970567976|dbj|LC107425.1|1894-2448 gi|958108507|emb|LN824138.1|8180-8734 gi|958102843|emb|LN824133.1|2813451-2814005 gi|957647579|dbj|AP017302.1|2608931-2609485 gi|821346297|dbj|LC054838.1|1229-1783 gi|516560780|gb|JX515588.1|180145-180699 gi|552969743|gb|KF411137.1|441-995 gi|552969722|gb|KF411135.1|440-994 gi|550602187|gb|KF305706.1|20-574 gi|550602065|gb|KF295829.1|119399-119953
AAC6_PRIME.67_AF047479.2_AF047479_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:Resfinder; Source_Headers:aac(6')-Ia_1_M18967
AAC6_PRIME.724_AJ223604.1_AJ223604_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|294959328|gb|GU966683.1|1450-2004 gi|695221081|ref|NG_039605.1|7564-8118 gi|126635811|gb|EF138817.1|6417-6971 gi|156628070|gb|EU090799.1|1473-2027 gi|88911245|gb|DQ393784.1|2485-3039 gi|4210822|emb|AJ223604.1|2371-2925 gi|1435171|emb|X98393.1|2049-2603
AAC6_PRIME.736_JX560992.1_JX560992_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|695227123|ref|NG_041616.1|3848-5323 gi|222121345|dbj|AP009486.1|44169-45644 gi|974700633|dbj|AP017321.1|1566-2997 gi|937637449|gb|KT601170.1|53744-52313 gi|908234448|gb|CP010309.1|342355-340924 gi|841330217|emb|LN866849.1|1591032-1592463 gi|822490352|gb|CP003939.1|1724076-1722645 gi|807232188|gb|CP011116.1|1632281-1630850 gi|756766642|gb|KJ922127.1|19639-18208 gi|748807120|gb|CP010526.1|59777-61208
AAC6_PRIME.823_AJ878850.1_AJ878850_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|742797756|emb|LK054503.1|28152-27634 gi|290889360|gb|GU784921.1|133-651 gi|218963122|gb|FJ495083.1|120-638 gi|124377167|emb|AJ878850.1|584-1102
AAC6_PRIME.906_AJ628983.2_AJ628983_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:Resfinder; Source_Headers:aac_1_AJ628983
AAC6_PRIME.933_AB164230.1_AB164230_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC6_PRIME	1	0	.	.	class:Aminoglycosides; mechanism:Aminoglycoside N-acetyltransferases; group:AAC6-PRIME; Source_Database:NCBI; Source_Headers:gi|51981291|emb|AJ582817.3|17294-17824 gi|47827066|dbj|AB164642.1|3-533 gi|44886009|dbj|AB164230.1|36-566 gi|85813944|emb|AJ628422.2|14067-14597
